part_number,Model,N,MAE,RMSE,WAPE_pct,Forecast_Bias,R2
Part 16,3-day Moving Average,37,18.07207207207207,26.787787993516478,33.23392975480451,-4.558558558558561,-1.2072759900118784
Part 16,LightGBM,37,24.04858582684082,32.43406011353962,44.22453656029376,-13.591658052385174,-2.2358290344025615
Part 16,CatBoost,37,21.10550844529745,28.40692887993719,38.81231672345953,-12.693676592652714,-1.4821698771983436
Part 17,XGBoost,37,23.054887378537977,31.991613245925524,27.63300398464221,-17.024573319667095,0.6429860390711089
Part 17,3-day Moving Average,37,23.81081081081081,30.272783840298562,28.53903466148364,-19.39639639639639,0.680318402047688
Part 17,LightGBM,37,25.845303237407226,35.06101674319107,30.977525746163504,-20.196841437307455,0.5711929371511586
Part 17,CatBoost,37,29.820068978962798,37.71910769337425,35.74157927507689,-21.790209777905957,0.5037097557997912
Part 18,XGBoost,37,40.699793403213086,60.42679995387247,35.81194663302935,-19.8679885606508,-1.7038498662338855
Part 18,3-day Moving Average,37,33.93693693693693,48.083104984859126,29.86127625842251,1.2522522522522515,-0.7120182546576914
Part 18,LightGBM,37,47.38379070910715,70.3013766611145,41.693228447965865,-21.767012158331237,-2.659746810698408
Part 18,CatBoost,37,43.95821457371893,60.316017311130025,38.679047306244954,-21.72722132069648,-1.6939448222615288
Part 19,XGBoost,37,14.664979715605039,21.368673992721607,54.919458449128186,4.18281618324486,0.18016449821284608
Part 19,3-day Moving Average,37,18.387387387387392,26.489671623157257,68.85964912280703,4.0990990990990985,-0.25986706641171153
Part 19,LightGBM,37,17.46635570853418,25.967339766833007,65.41044141859966,-1.3306229972842623,-0.21067199085760935
Part 19,CatBoost,37,16.1865976989318,22.869648612921704,60.61782539073649,-1.5255483985766625,0.06094601987199433
Part 2,XGBoost,37,176.63406539607692,263.92140031549786,31.670190054539866,-61.300506617571855,-2.0120434362631334
Part 2,3-day Moving Average,37,125.1891891891892,192.76369949719228,22.446210505912,4.864864864864865,-0.6068025862885269
Part 2,LightGBM,37,186.5618196357973,277.8954857633571,33.45021964782177,-74.49861272031042,-2.339450426376543
Part 2,CatBoost,37,170.76803495183597,254.20238325597975,30.618420688204743,-85.4490928132018,-1.7942885597833014
Part 20,XGBoost,37,13.36700379526293,17.17038741291269,41.28373459304912,-0.08909394934370711,0.2696901209208592
Part 20,3-day Moving Average,37,13.720720720720719,18.926362756937934,42.376182526432935,-6.2972972972972965,0.11267788276535096
Part 20,LightGBM,37,14.695275260670071,19.07730244470049,45.38607551292092,-4.900126184399564,0.09846847694660787
Part 20,CatBoost,37,13.362724218233721,17.622047741371556,41.270517201556565,-7.89199947818388,0.23076376407421006
Part 21,XGBoost,37,58.0675703126031,77.17921290134058,42.02856223721273,-28.716890347970498,-1.0539144302633248
Part 21,3-day Moving Average,37,45.85585585585586,65.72040148364259,33.189880020865935,-3.0090090090090094,-0.4892995953775956
Part 21,LightGBM,37,64.35751735828762,84.70317400671824,46.581145192813814,-30.098853326155567,-1.4738936447515774
Part 21,CatBoost,37,58.52708835133584,72.08189053833816,42.361155496858885,-31.39080924683541,-0.7915708726682009
Part 22,XGBoost,37,21.57242359341802,27.60326468137758,52.82459781313479,-2.155336347786156,-0.24187280804664857
Part 22,3-day Moving Average,37,31.08108108108108,36.269842865685284,76.10853739245532,4.234234234234234,-1.14411248872602
Part 22,LightGBM,37,28.670611277193203,34.49670976955618,70.20599717115476,-5.171666228920034,-0.9395972873739675
Part 22,CatBoost,37,25.73812753256906,31.594044262326992,63.025196472869304,-7.6846321590515645,-0.6269217410945591
Part 23,XGBoost,31,2.2553800132966813,4.980725938191602,155.37062313821582,-0.06783482528501941,-0.1552691058049529
Part 23,3-day Moving Average,31,2.731182795698925,6.090123622289372,188.14814814814815,-0.10752688172043022,-0.727229652602787
Part 23,LightGBM,31,2.9363717132043368,4.713407885858615,202.28338468740986,1.165278265479469,-0.03458914307199512
Part 23,CatBoost,31,3.3722409170055063,5.473449961692954,232.3099298381571,1.26222467425378,-0.39514765256413553
Part 24,XGBoost,37,51.07524570178341,78.85211292217004,32.571252860496145,-26.484376726118295,-0.8366400311500373
Part 24,3-day Moving Average,37,66.12612612612614,85.85842806428305,42.169366884982196,1.9639639639639652,-1.177525459469663
Part 24,LightGBM,37,66.91496931890403,92.735917430895,42.672420972069105,-18.292764811290898,-1.5403486246115454
Part 24,CatBoost,37,66.49309147142057,89.29236580209354,42.40338477150226,-28.19716183964999,-1.3551904684359326
Part 25,XGBoost,37,18.590859593571842,23.343104658247896,63.16453672747091,-10.704392897116172,-1.1964420643078482
Part 25,3-day Moving Average,37,16.405405405405407,20.79046039036277,55.73921028466483,-3.3423423423423433,-0.742331270279661
Part 25,LightGBM,37,19.37147616728996,24.03521740159284,65.8167693470825,-10.559055987066179,-1.3286200226624794
Part 25,CatBoost,37,19.473357689207468,23.728374675961934,66.16292327829902,-12.53848044805443,-1.2695434447313123
Part 26,XGBoost,37,62.13676960403855,83.8594870509676,39.57756025734939,-31.175180100105905,-0.8926063196105816
Part 26,3-day Moving Average,37,52.77477477477478,75.40919404519947,33.6145062259712,1.3513513513513506,-0.5303983228511531
Part 26,LightGBM,37,69.1949372432096,92.80924052915174,44.07320843516535,-30.654801318542635,-1.3181328444532654
Part 26,CatBoost,37,65.50688335516308,82.65388164380134,41.72412952558158,-32.05888366530655,-0.8385794036974898
Part 27,XGBoost,37,60.30706672652347,85.88495544192703,35.43530997111908,-35.433132367359626,-2.3165000456705727
Part 27,3-day Moving Average,37,44.38738738738739,61.551292119350045,26.081202689111223,-10.693693693693689,-0.7034138219549246
Part 27,LightGBM,37,62.4314164587212,92.24751452961812,36.68353833528163,-35.54833430268846,-2.826089857568363
Part 27,CatBoost,37,59.23088467076214,81.97387826922649,34.80296542509447,-37.70365109280687,-2.02132040140138
Part 28,XGBoost,37,181.88338159870457,270.52627323554555,32.99835794425846,-61.40237837868768,-2.746777954675486
Part 28,3-day Moving Average,37,103.13513513513514,174.42215193915905,18.711385701676967,8.648648648648646,-0.5575512203738844
Part 28,LightGBM,37,250.5435425834049,335.313414026232,45.45509010290272,-26.84055509334974,-4.756266756500046
Part 28,CatBoost,37,186.70097224551472,270.1344163924362,33.872393709346106,-75.39939537708526,-2.73593141307647
Part 29,XGBoost,37,172.94601964950562,259.3654310645438,40.7424088057539,-99.45207037796845,-4.250853901474925
Part 29,3-day Moving Average,37,90.57657657657658,158.99999055659407,21.337917568657414,-13.0990990990991,-0.9733310455687336
Part 29,LightGBM,37,187.08743315558334,278.59427584136915,44.0738254600572,-97.40206943588001,-5.0582909883991904
Part 29,CatBoost,37,176.44944166280496,251.31013757665312,41.567740618386495,-106.33163693004968,-3.929759893748307
Part 3,XGBoost,37,44.38710877702043,66.57163322076087,88.5349339487739,-2.767733638351028,-0.18346057271494076
Part 3,3-day Moving Average,37,42.37837837837838,62.79577461349855,84.52830188679246,5.45945945945946,-0.053019017038332894
Part 3,LightGBM,37,47.26354179784922,71.85930319089967,94.27229361296071,-11.504875686971811,-0.37892731183313644
Part 3,CatBoost,37,41.45483601606301,60.57507071609838,82.68619582718767,-10.655283038419515,0.020141803156960347
Part 30,XGBoost,37,122.43719602919914,155.5495792555275,56.18474827087149,-37.93679105268942,-0.6641421636862428
Part 30,3-day Moving Average,37,101.72972972972975,143.05220702224042,46.68237628674191,27.51351351351352,-0.40747881886030024
Part 30,LightGBM,37,125.15463294845301,158.6703858778608,57.431742764389945,-35.20155662101422,-0.7315877256785301
Part 30,CatBoost,37,119.0316486676187,149.91624386006956,54.621989342699884,-38.17697254950628,-0.54578869840972
Part 31,XGBoost,37,11.04520260965502,15.036656213559114,70.70458417945254,2.4711275036270552,0.41370015989247966
Part 31,3-day Moving Average,37,14.621621621621621,21.3960929328883,93.59861591695503,-1.36036036036036,-0.18709694120439968
Part 31,LightGBM,37,11.351702350908495,14.548659581168913,72.66660674456995,1.024539192914461,0.45113795551715474
Part 31,CatBoost,37,13.2546774847996,16.132797332477054,84.84828147709086,1.8180025773696564,0.32510440912790417
Part 32,XGBoost,37,10.3272202498204,18.228991552927432,124.87161739978916,9.252242581264392,0.0659667828909174
Part 32,3-day Moving Average,37,12.08108108108108,22.254533566540196,146.078431372549,9.702702702702704,-0.39211151764689256
Part 32,LightGBM,37,10.390533966018701,18.437442725423303,125.63717540610848,8.712778675699365,0.04448303466083159
Part 32,CatBoost,37,10.842885233805108,19.155058760212572,131.10678223881993,9.268721047072868,-0.03134510368870025
Part 33,XGBoost,37,60.93076990101788,78.1700019309501,70.56145497144482,-20.019913808719533,-0.649374122580697
Part 33,3-day Moving Average,37,62.75675675675677,79.96947615882648,72.67605633802819,1.6216216216216197,-0.7261853780004632
Part 33,LightGBM,37,60.23735561277101,76.57652682057335,69.75843998975047,-17.153677924805255,-0.582815376547829
Part 33,CatBoost,37,58.13781002844913,69.16314750392664,67.32704134749977,-18.766699820852388,-0.29118487290139417
Part 34,XGBoost,37,43.92858618014568,64.04171857386268,71.60166029362952,-12.765565814198675,-0.8254403245816417
Part 34,3-day Moving Average,37,56.83783783783784,74.3585381257068,92.6431718061674,-7.864864864864865,-1.4609532890063073
Part 34,LightGBM,37,50.59928824488522,72.45912490888576,82.4746107956279,-13.48278252119234,-1.3368339520267747
Part 34,CatBoost,37,47.231113152064786,65.58349459401192,76.98463377208797,-21.04618184903705,-0.9143916563452754
Part 35,XGBoost,37,5.195777158479433,8.03669864333367,116.51136658408426,0.610877191698229,-0.35999893625675483
Part 35,3-day Moving Average,37,5.594594594594596,9.345712511218304,125.45454545454547,-0.2432432432432436,-0.8391113982199252
Part 35,LightGBM,37,4.736601697102201,7.397069122357722,106.21470472289785,0.7119892862163549,-0.15213283901938257
Part 35,CatBoost,37,4.1550004400062965,7.027211188836788,93.17273713953513,-0.06589058217304591,-0.03979856219469391
Part 36,XGBoost,37,6.057940212455955,9.47479284255455,73.01100581787308,1.8620085522935197,0.3411878350878982
Part 36,3-day Moving Average,37,9.27027027027027,14.527492834210866,111.72638436482086,-0.6936936936936936,-0.5488291115113748
Part 36,LightGBM,37,7.68827011605423,11.383888283033622,92.6599329947904,1.5942552047698526,0.04894986099168008
Part 36,CatBoost,37,7.228928497509626,10.59845261049911,87.12389394392709,0.3776947768795732,0.17565864513494545
Part 37,XGBoost,37,96.66764737947567,140.27519388138586,64.29449852670501,34.443428356905244,-1.0000465520881905
Part 37,3-day Moving Average,37,98.28828828828827,137.05880897307227,65.3724009826832,46.55855855855856,-0.9093795022655766
Part 37,LightGBM,37,98.335102666613,131.24711842765106,65.40353763553264,17.32980230358976,-0.7508861330918783
Part 37,CatBoost,37,94.60069394652466,119.10971902143893,62.91974970378236,13.13273552462635,-0.44202486563913457
Part 38,XGBoost,37,42.81675843129287,57.10006783258416,50.1652964521164,-8.14711368889422,-0.4447631303448778
Part 38,3-day Moving Average,37,38.31531531531532,55.17232082289982,44.89128140173106,7.4144144144144155,-0.34885699244214474
Part 38,LightGBM,37,45.38135705909936,61.923917585744015,53.170051019210774,-10.332911238770626,-0.6991833729807124
