document_id,part_number,Model,N,Actual_Total,Actual_Mean,Zero_Actual_Count,Over_Prediction_Count,Exact_Count,Under_Prediction_Count,MAE,RMSE,WAPE_pct,Forecast_Bias,R2
part_95__xgboost,Part 95,XGBoost,9,2134.0,237.11111111111111,0,2,0,7,147.95948033333332,161.9305445446365,62.40090548266166,-114.45848033333333,-2.0067123467983055
part_95__lightgbm,Part 95,LightGBM,9,2134.0,237.11111111111111,0,2,0,7,136.92643497805258,157.39870015465866,57.74779357087504,-86.24689670149651,-1.8407735215748406
part_95__catboost,Part 95,CatBoost,9,2134.0,237.11111111111111,0,6,0,3,117.0654119208253,140.70281863923583,49.37154204720842,16.363850285741094,-1.2700735235207827
part_95__lstm,Part 95,LSTM,9,2134.0,237.11111111111111,0,2,0,7,129.00218555555554,141.3560022803831,54.40579522024367,-95.22972777777778,-1.2911991362344644
part_95__3_day_moving_average,Part 95,3-day Moving Average,9,2134.0,237.11111111111111,0,5,0,4,76.74074130588107,102.18163500000452,32.3648862114775,36.44444613986545,-0.19723670587939712
part_95__d_3_plan_reference,Part 95,D+3 Plan Reference,9,2134.0,237.11111111111111,0,3,0,6,132.77777777777777,185.5804707158356,55.99812558575445,-96.77777777777777,-2.949106738391846
part_97__xgboost,Part 97,XGBoost,9,274.0,30.444444444444443,0,6,0,3,41.230768222222224,48.63306326331009,135.42953065693433,5.75462288888889,-0.3275713212865736
part_97__lightgbm,Part 97,LightGBM,9,274.0,30.444444444444443,0,7,0,2,40.12271327732813,50.54087803281871,131.78993412261065,-0.30529923514714835,-0.4337722686101173
part_97__catboost,Part 97,CatBoost,9,274.0,30.444444444444443,0,7,0,2,46.49533072570874,55.293128122333115,152.7218892450287,19.97061920784425,-0.7160776354864069
part_97__lstm,Part 97,LSTM,9,274.0,30.444444444444443,0,6,0,3,37.23951214444445,45.50435953363565,122.31956543795621,9.721289855555556,-0.16225285959112878
part_97__3_day_moving_average,Part 97,3-day Moving Average,9,274.0,30.444444444444443,0,9,0,0,53.703703350491,66.66296212959213,176.39902560380253,53.703703350491,-1.4943869509050516
part_97__d_3_plan_reference,Part 97,D+3 Plan Reference,9,274.0,30.444444444444443,0,3,0,6,33.111111111111114,52.29404045076902,108.75912408759123,-17.555555555555557,-0.5349668764032485
part_98__xgboost,Part 98,XGBoost,9,43.0,4.777777777777778,6,7,0,2,4.415451443111111,5.72935165592309,92.41642555348837,-0.4255012235555553,0.5105185747099555
part_98__lightgbm,Part 98,LightGBM,9,43.0,4.777777777777778,6,7,0,2,8.48859407133639,10.288309562241183,177.66824800471514,0.5304452425157078,-0.5783863044051503
part_98__catboost,Part 98,CatBoost,9,43.0,4.777777777777778,6,7,0,2,6.074245559959023,6.545922391223655,127.13537218518884,3.5683499000103294,0.36104987185092385
part_98__lstm,Part 98,LSTM,9,43.0,4.777777777777778,6,7,0,2,6.148740755555556,7.640529784617968,128.69457395348837,0.10691651111111113,0.12949312839462834
part_98__3_day_moving_average,Part 98,3-day Moving Average,9,43.0,4.777777777777778,6,8,1,0,15.962962839338514,18.89771021479644,334.1085245442945,15.962962839338514,-4.32529446987411
part_98__d_3_plan_reference,Part 98,D+3 Plan Reference,9,43.0,4.777777777777778,6,1,5,3,5.666666666666667,9.848857801796104,118.6046511627907,-3.888888888888889,-0.44642857142857184
part_99__xgboost,Part 99,XGBoost,9,359.0,39.888888888888886,0,2,0,7,12.039909016666666,17.369776562980828,30.183615919220053,-10.977403238888888,0.39292428046308314
part_99__lightgbm,Part 99,LightGBM,9,359.0,39.888888888888886,0,1,0,8,12.424572374651369,15.562955702104185,31.147953028373905,-11.366103961988847,0.5126527025775479
part_99__catboost,Part 99,CatBoost,9,359.0,39.888888888888886,0,1,0,8,16.48456300844223,20.21441005883247,41.32620252812815,-12.512168505496255,0.17780176132360836
part_99__lstm,Part 99,LSTM,9,359.0,39.888888888888886,0,1,0,8,24.700923777777778,29.59165471912206,61.924321448467964,-24.67683444444444,-0.7619472463800392
part_99__3_day_moving_average,Part 99,3-day Moving Average,9,359.0,39.888888888888886,0,4,0,5,24.074074215359158,32.01427163727134,60.35283229477226,-12.370370229085287,-1.0622516063609075
part_99__d_3_plan_reference,Part 99,D+3 Plan Reference,9,359.0,39.888888888888886,0,0,0,9,20.88888888888889,25.0421866279906,52.36768802228412,-20.88888888888889,-0.26182432432432434
